75.99	77.21	75.2	76.89	201099750
78.38	79.4	78.22	78.82	114017230
78.79	78.79	77.46	77.62	83430240
77.47	77.47	75.6	76.3	135244390
76.17	76.51	75.12	75.56	133220040
75.86	76.11	71.81	73.21	251170500
73.05	73.1	69.56	69.91	296898320
68.97	73.7	67.9	73.39	382475910
74.19	74.66	72.3	72.8	183928440
72.52	73.1	71.48	72.5	109019770
71.99	72.5	70.89	72.22	64175790
71.35	72.44	71.01	71.99	67071430
72.33	74.3	72.32	74.1	129514070
73.24	80.37	73.16	78.5	270884430
78.88	80.25	77.57	78.8	248478290
78.8	79.9	77.73	79.08	164414090
79.65	81.08	79.15	80.15	186703950
80.26	81.68	79.55	81.38	136271950
81.18	82.3	79.75	80.04	171166730
79.4	79.79	78.53	79.2	147974210
79.3	81.68	79.17	81.62	141037120
82.02	82.55	80.55	82.31	155547570
81.98	84.09	81.3	83.59	190926650
84.01	84.3	82.16	83.26	131933400
83.19	85.98	82.63	85.83	170497650
85.95	87.62	85.37	86.87	113470260
86.88	86.9	83.95	84.33	149949010
84.6	85.38	83.73	84.95	117333640
85.3	86.01	84.18	85.65	133543440
85.67	85.9	84.21	84.5	108259210
84.8	87.15	84.77	85.91	135528420
85.3	86.84	84.66	86.84	119743340
86.48	88.47	86.23	87.81	118784670
87.94	89.05	86.86	87.43	136633680
87.76	89.18	86.28	89	127884670
89.21	89.6	88.62	88.89	84744280
88.88	89	87.87	88.99	85841300
89.01	89.33	88.51	89	67965930
84.48	85.72	84.15	84.85	129675300
84.95	85.55	83.37	83.8	86860490
84.13	84.55	83.12	83.77	115150840
84.56	85.69	84.35	84.8	112013970
84.8	85.14	84.1	84.16	83688200
84.23	85.3	83.41	83.68	99009090
84.05	86.6	83.91	86.5	150480010
86.03	86.4	83.85	84.4	114702320
84.86	85.14	83.46	84.1	99429110
84.16	84.94	83.96	84.33	57079630
84.45	84.7	83.03	84.5	81486910
84.45	84.46	83.05	84.07	79932750
84.31	85.97	84.12	85.79	94133230
85.94	86.5	85.25	85.34	76316130
85.51	85.86	83.8	84	69391310
84.15	85.7	83.87	85.49	71026710
85.33	86.69	84.67	85.11	99481000
84.9	85.56	84.2	85.2	80775470
85.61	86.09	83.37	84.47	114283300
84.51	84.88	83.8	84.55	78224790
84.65	85.19	83.55	83.55	69423170
83.8	84.01	82.87	83.09	79089540
83.05	83.98	82.55	83.78	85974210
82	82.19	80.53	81.5	146505920
79.8	80.96	79.59	80.27	146646040
80.32	80.4	76.56	76.56	182739060
77.31	78.84	77.06	78.3	154238540
78.38	78.94	76.6	77.45	93607860
76.99	77.37	75.81	76.87	101718370
76.76	76.98	75	75.16	109401380
74.57	74.6	72.6	72.82	116387000
72.49	74.5	71.86	73.2	193519260
72.69	75.83	72.33	73.68	194354560
73.8	75.27	73.24	73.6	110552540
72.88	73.5	71.52	72.37	183341720
72.78	73.59	71.85	72.75	102873200
72.99	73.3	71.57	71.6	103325050
71.24	71.3	68.85	69	252725470
68.42	69.3	66.1	68.5	257438800
67.92	70.75	67.91	70.7	162223320
72.01	74.4	72.01	74.21	167921460
74.1	75.18	72.88	73.35	168487550
73.1	75.19	72.6	74.84	136902970
74.94	75.87	74.3	74.99	146614030
75.01	76	74	75.05	127006340
75.18	75.98	74.77	75.15	87121020
75.6	76.1	75.11	76	97406260
75.99	76.9	75.18	76.9	120037340
76.85	78.61	76.71	78.4	115887250
78.49	78.89	76.88	78.39	140582040
78.53	79.69	78.25	78.56	118566100
78.6	78.92	77.24	77.44	79118650
77.88	78.39	77.51	77.93	81469360
77.76	77.87	74.45	74.59	231748020
74.49	74.97	72.56	73.21	193264310
73.5	74.94	72.52	73.68	164065650
73.62	74.49	72.94	73.76	104553690
74.17	78.75	73.75	78.5	276938760
78.6	79.95	77.18	79.39	158402200
78.78	81.3	78.5	80.25	159067740
80.25	80.39	78.26	78.69	108326530
78.86	80.2	78.69	79.41	105703500
78.87	79.4	78.39	78.67	86106520
79.06	79.55	76.14	76.3	152966850
76.01	77.77	75.13	76.65	145210060
76.35	77.08	75.45	75.63	127059940
75.85	77.9	75.63	77.6	141600670
77.5	78.92	76.55	78.66	150298440
78.66	79.3	77.71	77.98	102195640
78.25	78.46	76.62	77.4	122889970
77.2	77.69	75.89	76	84474830
76.34	77.84	76.2	77.68	97604660
77.92	79.55	77.87	79.05	123450460
79.6	80.15	78	78.01	120975670
77.57	78.43	76.85	77.6	111403440
77.96	78.38	76.53	76.7	100614370
77.06	77.44	75.52	75.52	144462750
75.18	76.26	74.26	74.26	130098910
74.07	74.47	72.57	73.15	145077120
73.75	74.69	73.12	73.77	111589130
74.37	76.6	74.25	76.33	125523680
76.33	76.54	74.96	75.32	97118100
74.83	75.25	73.76	73.8	131797890
75.05	75.7	73.52	73.65	144275830
72.62	73.77	72.06	73.5	141204560
72.79	75.24	72.65	74.26	116770580
74.15	75.36	73.86	74.55	95409030
74.32	74.86	72.81	73.08	120345000
73.24	74.05	70.95	71.12	195506300
71.81	73.3	71.38	73.15	145909100
73.4	73.93	71.75	72.25	121799680
72	73.16	71.3	72.5	116499320
73	73.37	71.8	71.82	98395720
71.47	72.1	70.85	71.59	132351600
71.35	72.49	70.93	72.49	76025880
73.21	73.78	72.25	72.9	119368030
73.12	74.2	72.73	73.9	101379510
74.11	74.8	73.68	74.05	99965540
73.69	75.13	73.43	74.98	180886730
75.44	76.84	75.23	76.23	154159760
76.08	76.66	75.61	76.29	49803510
75.81	75.94	75.02	75.65	100999010
75.75	76.88	74.75	75.05	109607470
75.19	77.65	74.41	75.69	195025430
76.36	77.78	76.12	77.78	125476780
77.8	78.7	77.01	77.34	130709130
77.37	77.55	76.13	76.32	113818750
76.32	76.5	73.73	74.03	150493670
73.79	74.5	73.1	74.15	101698780
73.77	74.45	73.47	73.97	77940610
74.39	75.35	73.45	75.21	121005350
75.25	75.54	73.87	73.9	89106340
73.96	74.9	72.93	73.63	104514240
73.96	74.71	72.95	74.39	105751390
74.86	75.4	74.01	74.4	85457090
74.45	74.66	73.76	74.11	59706430
73.77	74.13	73.26	73.85	91629070
73.65	74.2	73.04	73.04	87592190
72.88	72.89	71.42	72.25	127971470
71.89	74.2	71.51	73.79	138972830
74.06	74.47	71.31	71.64	133397910
71.87	72.35	71.42	72	115674740
72.21	74.03	71	71.04	162007030
70.95	71.73	68.4	68.6	160108420
69.15	69.67	65.23	65.3	167051630
64.76	66.9	62.61	66.26	197931460
66.59	68.7	65.78	67.77	179946200
67.87	68.4	65.25	65.95	181899420
65.39	66.2	63.07	64.2	156646460
64	65.74	59.92	60.13	223636410
59.5	61.95	47.21	53.5	470470430
54.04	60.88	52.38	59.9	446373430
61.52	65.8	60.25	62.91	317552200
61.83	63.08	59.5	61.44	171245270
63.15	64.2	57.82	58.6	228160230
59.09	59.53	52.86	54	230833530
53.61	55.45	51.51	55	166285320
55.03	58.85	54.71	58.7	116639360
59.02	60	56.05	57.13	134604490
57.01	58.29	53.7	54.51	113630750
53.05	55.65	51.6	54.9	120226020
54.03	56.77	53.58	56.37	63125270
56	58.45	55.83	58.28	70251090
58.9	67.77	58.61	65.7	187516500
65.8	66.88	62.25	63.1	107504520
62.22	63.84	61.66	62.9	99348150
62.32	62.98	59.25	60.31	190523350
59.67	61.2	59.6	60.05	133914740
61.17	62.68	60.71	61.8	179760110
61.8	62.43	60.41	61.99	142850950
61.59	63.67	61.55	61.8	124881980
61.83	62.25	60.27	60.8	120082050
61.08	63.2	60.95	62.8	106787340
63.03	64.88	62.42	64.35	173328060
64.99	66.72	63.9	64.45	163113520
63.75	63.88	60.17	60.49	153954480
58.19	61.44	57.2	61.2	188030700
61.82	62.58	60.31	60.63	139255140
60.36	62	59.6	60.5	150437700
61.26	61.5	59.67	61.5	194803960
62	62.57	60.03	61.4	194709040
62	62.85	60.83	62	140760260
62.51	62.69	60.87	61.04	83362480
60.57	62.48	59.9	62.41	173260500
62.81	64.88	62.45	64.31	180629990
64.3	67.4	63.85	65.57	223903050
65.41	66.43	64.47	65	121353630
66.12	66.46	65.08	65.12	142083250
66.05	69.47	64.55	67.21	402858420
68	70.75	68	70.6	375537650
70.72	71.9	69.67	70	130958800
70.15	73.96	69.72	72.45	243505180
73.35	76.84	72.83	76.4	237729810
76	76.56	72.8	73.78	238350910
74.42	75.45	73.52	74.75	177413610
71.97	73.87	71.76	73.7	116492680
73.81	74.6	72.9	74.2	122619350
75.01	76.6	74.6	75.95	143362770
75.72	76.75	75.26	75.91	129646770
76.34	77.45	76.1	76.2	110350330
76.04	76.98	74.84	75.55	129638970
75.35	75.72	72.31	72.31	117741850
72.9	74.16	71.86	72.7	175774530
73.03	74.11	72.58	73.25	105004320
72.49	72.71	69.09	69.8	149452920
69.81	71.31	68.78	70.68	149640420
71.13	71.59	70.02	70.79	82826780
71	71.3	67.81	67.87	151539080
67.52	67.8	65.23	65.57	156219530
66.06	66.45	63.86	64.65	183354400
64.91	66.05	64.73	65.26	108022410
66.46	66.88	64.45	64.9	123897660
64.95	67.22	64.4	67	147821230
67.53	67.55	64.83	65	131365440
65	66.36	63.74	65.6	121872960
65.75	66.15	64.31	64.8	97732050
65.42	65.8	62.62	62.85	148036640
63.03	63.55	60.57	61	157694600
60.87	63.17	60.67	63.01	121542470
63	63.4	61.92	62.88	113629130
62.44	64.69	62.18	64.5	161051950
64.6	66.17	64.03	65.92	138438980
65.9	66.4	65.16	65.5	85547720
65.65	68.99	65.57	68.99	136968030
68.83	70.27	68.15	69.6	224461670
69.44	69.93	68.61	69.4	124255630
69.05	72	68.96	72	187895180
72.16	72.45	70.23	71.5	143931590
71.85	74.55	71.43	74.1	165072180
74.11	74.82	72.89	74.05	135394590
74.15	76.49	73.91	76.49	153798530
76.95	77.51	74.85	76.5	176365480
76.63	76.96	72.5	72.5	157293590
72.5	74.07	71.22	73.5	157817040
73.62	75.67	73.26	75.24	157620460
75.19	75.33	72.63	73.9	143842050
73.98	76.57	72.11	75.8	192827690
75.75	77.7	74.89	75.75	155112060
76	76.86	74.58	75.2	126267280
74.79	75.75	73.9	75.7	99132370
75.62	76.27	74.68	75.2	87118020
75.2	76.96	74.97	76.9	105014840
77.21	80.6	76.8	80.21	136433760
80.37	80.98	78.64	79.2	110319290
78.87	78.89	75.97	76.5	111764340
76.3	76.67	75.07	75.5	109556830
75.43	76.7	74.33	75.19	99504920
75.42	76.07	74.7	75.24	108291690
75.07	75.35	73.6	74.31	89924850
74.52	75.18	73.74	75.05	66404900
75.45	76.05	75.09	75.36	91185850
75.33	75.34	73.03	73.35	95023870
73.27	73.58	71.41	71.6	111268620
71.73	73.59	71.15	73.25	98600990
73.33	74.67	73.06	74.35	130033450
74.39	74.74	72.91	74.46	60929110
74.67	75.16	73.9	74.67	80471190
74.45	74.5	72.41	74.23	110126400
74.08	74.97	73.32	73.6	83440370
73.7	76.13	73.5	73.5	136648870
73.69	74.49	72.65	72.65	113166820
72.89	74.25	72.25	73.92	75356810
74.18	74.35	71.6	71.72	107185010
71.69	72.2	70.55	71.25	109915900
71.17	71.75	70.2	70.61	77264650
70.81	71.05	69.15	69.17	102661510
69.25	70.35	68.41	70.21	98679290
70.52	72.07	70.3	71.51	91432340
71.14	72.55	70.23	72.55	123789840
72.02	72.27	70.6	71.8	101963530
71.6	73.8	70.96	73.5	107516490
73.47	74.41	72.78	72.81	86933500
73.15	74.37	72.6	72.98	91367020
73.17	73.38	71.56	71.56	92629320
72.05	72.46	71.5	72	74211580
72.21	72.37	71.5	72.01	52910790
72.14	72.5	71.35	71.98	56375850
71.91	72.24	71.42	71.42	45455840
71.39	71.47	70.4	70.6	98252300
69.18	70.97	69.03	70.2	77379440
70.21	72.5	70.05	72.35	99438130
72.29	72.97	70.71	71	101146530
71	71.3	70.17	70.54	83685280
70.54	71.15	69.9	70.67	58663600
69.93	70.59	68.08	68.45	123496750
68.45	69.68	68.12	68.77	103621040
68.52	68.94	66.5	67.73	160053390
68.15	69.38	67.7	69.35	84564490
69.6	71.2	69.57	71.06	108674420
70.78	72.94	70.77	72.94	231543530
72.8	73.9	72.31	73.9	110296880
73.79	74	72.96	74	79212540
73.99	74.39	73.53	74.21	56688680
74.18	75.73	73.57	75.52	88910830
75.4	75.7	73.87	74.1	89287880
73.99	75.86	73.41	75.55	108939410
75.26	75.97	74.5	74.6	99407990
74.65	74.69	72.51	72.7	91598270
72.5	72.57	70.25	70.45	133821230
70.4	70.45	67.35	68.48	209953530
68.2	70.73	67.4	69.55	181097770
69.87	71.49	69.66	71.2	123789360
71.37	72.79	70.91	72.2	107009470
71.96	72.55	70.21	72.3	153348870
71.51	71.75	70.43	71.1	117485850
70.8	72.43	70.51	72.3	99330360
72.6	74.14	72.33	73.49	112870830
73.21	73.9	72.11	72.25	102320450
72.72	74.4	72.57	74.2	105155080
74.2	75.17	73.5	75.16	84173210
75.15	75.67	73.2	73.2	113585110
72.98	74.2	72.52	73.4	98776070
73.81	74.44	73.12	73.7	77166680
73.65	74.86	73.27	74.43	73185750
73.99	74.19	72.81	73	94133960
72.72	73.42	72.04	72.45	87589900
72.31	73.26	71.27	71.5	105273640
71.08	72.57	70.88	72.05	108237280
71.08	71.57	69.86	69.86	118013370
68.05	69.23	66.75	68.53	231577130
68.61	71	68.6	70.79	145558030
70.64	71.28	69.51	71	129497160
71.9	73.9	71.8	73.8	153194380
74.46	75.06	72.9	74.82	174195750
74.32	74.53	73.08	74.5	152858350
74.38	74.92	72.72	73.14	132453200
72.96	74.18	72.22	72.9	138976340
73.5	74.5	73.22	74.15	106759920
73.72	74.28	73.5	73.96	80548960
73.69	73.9	73.36	73.81	49765350
74.1	75.4	74.04	74.9	98525170
75.6	75.75	74.46	74.65	85666090
74.04	74.82	73.61	74.3	93198540
74.28	74.42	73.69	74.1	56971550
73.89	75.23	73.87	74.88	76394390
74.93	74.97	74.28	74.85	63689210
75.12	77.71	75.09	77.71	124487150
77.57	77.98	76.25	76.49	93571870
76.71	77.19	75.31	75.5	103428370
75.6	76.98	75.47	75.94	78511620
76.07	76.13	73.91	74.39	102250950
74.4	74.97	73.45	73.74	93306190
73.94	74.3	72.67	73.33	101783810
73.79	74.97	73.67	74.97	85774170
74.97	75.67	74.25	74.57	68988630
74.18	75.6	73.58	75.5	83566670
75.66	76.76	75.2	75.3	86456320
76	76.49	74.12	74.51	109156150
74.6	75	72.95	73.8	98427010
74.55	76.3	74.29	76.2	100274390
76.25	77.34	75.7	77.31	102064460
78.31	79.7	76.69	79.65	180596140
79.16	83.29	78.37	83.11	233887100
83.87	86.2	83.26	85.77	205302340
85.81	86.6	83.86	85.45	145869940
84.83	85.65	84.26	85	99614750
84.5	87.1	84.02	86.81	114155830
86.99	89.12	86.93	87.7	139186580
88.56	90.07	88.3	88.52	143301380
88.48	88.86	85.92	87.07	118075520
86.97	89.34	86.14	88.14	109352010
87.99	88.35	86	86.95	99021310
86.67	87.6	86.03	86.53	90555350
87.23	90.45	86.97	90.45	137181060
90.87	92.7	89.72	92.3	154561010
91.9	91.92	88.73	89	137700310
89.05	90.49	87.33	90.05	128511200
89.73	91	88.31	88.6	114384310
88.75	90.8	88.12	90.53	85366080
90.25	93.8	89.66	93.65	124983010
93.86	95.59	93.32	95.4	122392690
96	96.6	94.6	95.5	126679170
95.5	95.91	93.57	94.09	106562480
94.49	94.79	92.7	92.95	78965580
92.76	94.42	92.02	94.35	71406950
94.2	94.86	92.65	94	77455220
93.43	94.77	92.69	94.29	79120920
93.42	94.39	92.96	93.4	78881520
93.09	96.14	93.01	95.8	88002030
96.52	102.67	96.52	102.5	180740130
102.78	104.59	101.74	104	136465200
104.63	108.55	102.54	104.86	190977640
104.34	107.3	103.19	107.3	113665790
106.85	110.32	105.22	109.98	173177320
109.83	110.7	105.15	105.6	154124530
106.21	108.94	105.44	108.51	119438820
108.78	109.3	105.6	106.48	80594160
105.74	106.06	103.7	104.55	93246670
103.9	105.9	102.75	102.9	87093940
103.51	103.9	100.6	101.3	98740920
101.49	103.49	101.15	102.5	89679440
101.91	105.02	101.5	104	96330850
103.7	105.67	102.25	103.05	107482110
103.45	104.9	102.78	103	91307170
102.81	103.08	96.95	97	159192320
97.48	101.05	97.24	100.66	118977140
100.25	101.75	99.67	100.13	88882360
99.88	100.59	97.76	98.15	90910000
97.6	98.37	96.23	97.7	101803240
98.36	100.79	98.24	100	87414990
100.26	102.5	100.07	102.45	70519150
102.85	105.18	102.55	103.75	120045750
103.05	103.18	98.8	98.81	108739650
98.94	100.8	97.65	98.73	81350840
99.5	100.4	99.1	99.8	48754440
100.15	102.96	100.13	102.96	72242830
103.7	103.89	100.4	101.35	72100810
101.83	102.32	100.78	101.34	26162460
101.25	101.54	99.46	100.2	36917760
100.42	102.5	99.74	101.82	72668060
101.67	101.85	100.47	101.26	38859760
101	101.78	97.94	98.01	51183990
97.94	99.24	97.16	98.89	48997370
98.72	99.56	96.83	96.85	40688180
93.7	94.89	91.01	91.03	85788320
89.5	92.88	88.52	91.71	109778950
92.7	93.88	91.25	91.5	74000750
90.98	93.15	90.37	93.04	80962520
92.43	92.95	86.85	87.27	133569990
86.3	88.28	85.1	86.15	100385360
87.32	89.7	85.76	86.68	113948150
84.9	85.19	82.2	83.83	134106610
84.24	87.15	83.27	86	143653780
88.97	92.28	87.62	91.5	206844770
92.55	93.35	90	91	131617230
89.11	91.76	88.74	91.5	105032370
91.98	96.26	91.47	95.75	150750760
95.78	97.28	94.33	96.69	179401240
97.48	98.7	95.12	96.5	164734030
96.35	97.49	95.29	96.5	89540470
95.67	97.07	93.75	94.4	128914040
93.91	96.89	93.71	94.53	112674290
98.48	98.49	96.71	97.57	120693420
97.01	97.98	96.35	97.2	81229760
97.05	97.86	93.85	94.7	106112220
93.98	95.63	92.7	93.89	121139330
93.5	96.77	93.16	96.35	111291300
95.71	96.1	93.05	94.2	115241960
95.14	95.67	94.18	94.85	79177230
96.01	96.37	94.93	95.25	68273680
95.95	97.28	95.7	96.51	114762620
96.51	99.38	96.05	99.2	114642730
99.88	102.8	99.75	102.7	125518410
101.98	103.57	101	101.5	171509110
101.64	102.6	101.5	102.35	17989490
102.58	104.39	102.39	103.2	66162380
101.99	102.7	100.79	102.1	88950780
102.65	104.35	101.51	104.05	110133640
105.01	107.15	104.83	106.24	143848820
105.57	107.38	104.81	107	91688580
107.5	108.79	106.42	108.26	114771730
109.01	109.2	106.1	106.12	97665960
106.7	107.63	105.4	106.99	80139720
107.57	109.02	106.7	108.99	84055380
109.63	110.2	108.57	109.47	74951360
108.98	109.07	107.5	108.15	72379620
108.28	109.9	107.67	108.84	94907390
109.2	109.95	108.55	109.26	61241500
109.29	109.56	108.4	109.26	66447890
109.58	110.29	106.09	106.46	126167970
107.2	107.27	106.12	107	75628070
107.7	109.49	107.7	109.47	92849150
109.59	112.5	108.91	112.4	134588820
111.5	112.92	110.5	112.07	115398170
112.28	114.19	111	111.49	107504430
111.27	112.1	108.7	109.1	104058640
108.58	109.29	107.05	108.06	93378980
108.63	109.5	108.63	109.1	32897550
109.99	110.11	107.69	108.12	49458060
107.91	108.44	105.35	107.05	86806520
107.96	109.91	107.52	109.15	84179670
108.72	110.59	107.32	109.9	106464080
109.32	109.4	107.01	108.52	101161710
108.22	109.69	107.1	108.2	80407450
107.23	107.64	106	106.87	75497660
107.64	108.3	107.05	108	75393670
108.98	109.38	107.62	108.51	80198430
108.86	113.3	108.56	112.92	124397630
112.96	117.85	112.62	117.35	150641490
117.27	119.39	115.82	117.95	120987100
118.1	119.95	117.35	119.5	103342960
119.04	119.55	117.89	119.3	87945210
118.99	119.91	118.11	119.3	70457880
117.12	118.2	116.01	118.2	91536570
118.83	123.35	118.78	121.5	137624630
120.69	123.97	119.9	123.75	104316770
124.99	125.55	118.2	119.17	181664640
119.64	121.39	117.9	121.25	102968520
121	121.51	119.6	120.08	67336110
119.97	119.97	116.75	119.7	87560980
120.24	122.37	119.57	120.8	90692430
121.32	124.39	120	124.39	86103090
124.44	125.78	122	123.55	102783950
121.5	122.39	119.31	120.96	84858050
121.28	122.3	120.4	120.92	55968600
120.31	120.86	118.41	120.64	70246720
119.8	121.35	118.57	119.55	66102880
120.06	123.62	119.57	123.45	85314900
123.45	124.38	121.01	121.2	82024670
121.4	121.95	119.69	121.07	63678800
122.1	123.62	121.63	122.6	58974060
122.88	123.27	120.6	122.71	72488460
122.49	123.54	121.83	123.12	50018810
121.99	122.17	120.3	120.5	72263880
121.79	122.47	120.8	121.9	53918680
121.3	122.2	120.12	121.51	56384330
121.42	124.07	121.35	123.5	56867780
124.45	128.55	124.41	127.87	113976050
128.55	133.05	126.9	132.16	125157540
131.62	134.79	131.35	133.2	87155860
133.55	135.08	132.55	134.45	37557070
134.79	135.98	132.56	132.56	93293740
132.36	133.21	131.31	131.36	64123110
131.6	133.08	130.51	132.3	63910540
133.08	134.44	131.04	131.59	68130080
132.1	134.74	132	133.99	48631250
134.51	139.97	134.02	139.97	101116160
141.12	142	137.44	139.39	88340850
139.89	140.71	137.07	139.61	56565300
137.78	137.94	133.35	133.5	64481000
131.21	132.37	126.15	127.08	109217780
126.9	130.23	126.61	129.89	80291260
129	129.24	125.85	127.1	67086030
128.6	130.75	128.49	128.7	66699700
132.45	133.48	131.2	132.13	47630400
132.1	133.43	129.94	133.39	52397860
134.64	135.79	133.51	134.81	45326330
134.42	138.28	133.89	138	55130360
131.5	133.5	129.12	133.4	106884700
133.9	134.83	125.35	126.2	117399890
127.85	129.71	125.7	129.57	91194040
130.64	133.95	129.82	133.88	67111590
133.65	135.34	131.14	133	86930940
133.33	134.34	131.55	133.85	64519920
134.65	135.84	133.8	134.6	37718210
133.9	133.9	131.73	131.85	44204110
131.51	132.04	127.85	129.36	70388370
130.5	133.5	130.02	131.8	77389640
130.63	134.49	130.35	134.41	75673040
134.8	137.77	134.52	137.2	69766630
137.55	140.47	136.9	140.4	63663050
140.29	141.35	137.88	139.4	85646210
140.01	140.65	137.57	140	61259330
139.38	139.74	137.25	138.12	53525020
138.38	139.93	137.9	139.93	46916320
139.75	141.1	138.42	139.47	53210010
139.55	140	137.41	138.57	63427030
139.34	139.85	137.8	138.5	32366650
137.86	138.87	137.57	137.8	33593300
138.25	138.66	135.5	136	47079530
136.2	136.7	133.33	135.75	65090650
136.1	137.6	135.2	136.9	62432830
137.05	137.34	134.82	136.85	56309740
136.6	139.81	135.93	139.15	59148860
140	141.21	137.59	138.52	47097920
138.45	138.6	135	135.06	57219190
134.73	136.2	134.27	135.73	46770910
136.47	137.6	136.02	137.14	41545410
137.49	138.89	137.31	138.69	44468520
139.02	140.1	138	139.45	43494750
139.2	140.25	137.85	139.2	52285030
139.2	139.8	138.14	138.3	36143560
138.16	139.74	137.68	139.7	38330410
140.2	141.39	139.1	139.45	44335520
140.25	140.49	138.86	139.5	40173330
139.51	141.08	138.03	138.1	64904690
138.21	138.8	137.17	138.44	42730300
138.72	140.14	136.2	137	62012990
137.7	137.7	135.52	135.8	42530000
135.2	137.47	134.6	137.37	47485130
136.95	140.48	136.9	140.35	59116300
139.7	140.5	138.52	139.5	46251770
139.99	142.9	139.67	142.84	75944360
143.24	145.6	143.2	145.25	75015960
144.45	144.47	142.51	143.55	45614050
143.58	145.3	143.18	143.18	50443440
143.18	144.05	142.55	143.5	45294720
143.88	144.78	143.6	144.25	41937950
144.45	147.09	143.82	146.88	53772780
147.51	149.6	147.09	149.5	59545820
149.71	150.81	149.06	150.64	60147990
150.95	155.03	150.92	154.33	95289530
155.25	156.25	152.67	153.45	64537130
152.8	152.84	151.22	151.6	33736960
149.73	151.69	148.65	151.43	55871980
151.5	152.1	149.25	149.8	36148670
149.9	151.55	149.35	150.86	38688330
150.54	150.78	148.06	149.14	45107520
149.31	149.68	147	147	49910660
148.79	149.91	148.07	148.66	38924550
148.12	149.4	147.04	149.3	35149660
149.85	151.54	149.72	150.67	43697250
152.51	154.5	151.62	154.18	66092620
153.76	153.76	150.13	151.5	51176510
149.9	152.45	148.7	149.1	51986750
149.59	149.69	147.28	147.53	40348840
148.12	149.34	146.71	147.18	40230280
150.2	150.88	148.05	148.47	56297300
146.99	147	144.6	145.34	57798440
146	148.87	145.75	148.87	47941420
148.93	149.12	146.21	148.1	46459310
148.14	148.4	146.3	147.95	37966310
148.04	149.69	147.55	148.9	32699850
149.58	150.5	147.89	148.74	49388830
149.3	151.3	148.36	151.27	37482300
150.9	152.44	150.51	151.3	46376980
151.2	151.59	148.81	149.2	35317240
148.64	148.65	145.76	146.09	52801720
146.65	147.96	146.16	146.73	37099700
146.52	147.13	145.54	146.46	42562890
147.47	148.44	147.02	147.74	32892040
148.39	149.2	148.07	148.6	31814210
148.83	149	147.29	148.26	34157360
148.03	148.84	147.48	148.42	23313770
149.23	150.45	148.94	149.15	37410050
149.74	152.23	149.22	151.57	36118270
151.21	151.7	149.75	150.67	35924950
150.6	151.62	149.3	149.3	28729750
149.33	150.08	148.32	149.2	22403660
148.94	148.94	147.4	147.4	27671510
147.9	148.98	145.71	145.85	44141040
144.66	145.64	142.3	142.36	60095570
142.79	143.66	141.6	142.75	40279790
143.62	144.88	142.55	143.4	32393320
144.24	146.33	143.68	146.11	37336380
143.01	151.35	142.5	151.04	102095030
151.89	155.57	151.84	153.36	100318590
152.99	153.68	151.44	151.51	69438610
152.48	152.85	149.17	150.4	47632130
151	152.37	148.75	149.85	50365840
